SPATIAL,EDU_TOTAL,EDU_ELEMENTAR,EDU_HIGH,EDU_COLLEGE,EDU_BACHELOR
25303,5900,133,1660,1475,2632
25304,7048,153,2229,1945,2721
25305,0,0,0,0,0
25306,5030,240,2917,1052,821
25309,10860,482,4986,1966,3426
25311,8697,344,3358,2181,2814
25312,11941,996,6897,1749,2299
25313,9232,307,3804,1995,3126
25314,11954,437,2693,1909,6915
25315,2603,170,1530,510,393
25320,4959,414,2804,1032,709
25401,10517,736,5117,2448,2216
25403,9963,396,3658,2609,3300
25404,16516,641,7904,3778,4193
25405,10345,268,4807,2699,2571
25411,9967,536,5150,1786,2495
25413,6415,195,3328,1444,1448
25414,13222,325,4769,3259,4869
25419,7854,221,3752,1708,2173
25420,2943,114,1553,634,642
25422,1792,102,963,402,325
25425,10125,484,3837,2571,3233
25427,10187,488,4883,1994,2822
25428,9193,675,4423,1925,2170
25430,6304,403,3238,894,1769
25431,173,29,133,0,11
25432,112,0,93,14,5
25434,2142,170,1539,220,213
25437,335,46,167,89,33
25438,5114,495,2489,904,1226
25442,1381,93,503,307,478
25443,6291,81,1166,2427,2617
25444,142,0,101,20,21
25446,1333,212,588,226,307
25501,1078,154,588,194,142
25502,1061,20,675,316,50
25503,884,66,612,67,139
25504,10349,517,3886,2542,3404
25505,492,16,329,92,55
25506,3818,543,2276,710,289
25507,710,37,250,196,227
25508,7515,908,3996,1301,1310
25510,3808,108,1707,797,1196
25511,888,132,524,187,45
25512,847,67,602,107,71
25514,2733,336,1851,362,184
25515,1907,75,1144,346,342
25517,1711,264,1217,119,111
25520,1161,0,691,356,114
25521,660,73,396,138,53
25523,2255,231,1070,600,354
25524,2659,333,1479,479,368
25526,17294,510,6513,3855,6416
25529,875,177,463,139,96
25530,4237,355,2008,917,957
25534,244,44,173,17,10
25535,2455,73,1068,754,560
25537,1331,104,709,266,252
25540,112,43,49,0,20
25541,7214,380,3081,1706,2047
25545,4053,288,1895,794,1076
25547,683,91,305,220,67
25550,6530,337,3685,1243,1265
25555,1527,101,858,302,266
25557,1294,125,765,315,89
25559,1605,29,1092,243,241
25560,6486,110,2383,1455,2538
25564,1152,102,448,445,157
25565,561,30,408,105,18
25567,799,113,482,71,133
25570,4724,651,2703,743,627
25571,1533,189,832,324,188
25573,871,0,585,180,106
25601,4443,337,2172,1202,732
25606,915,33,601,212,69
25607,725,37,469,163,56
25608,905,269,487,84,65
25611,927,78,543,293,13
25617,504,94,205,125,80
25621,1624,239,786,306,293
25624,169,20,112,16,21
25625,1223,82,566,316,259
25628,367,102,162,44,59
25630,662,76,417,130,39
25632,460,82,285,0,93
25634,464,82,219,111,52
25635,1083,161,579,202,141
25637,566,20,321,179,46
25638,849,121,381,188,159
25639,354,44,213,81,16
25644,380,0,276,73,31
25646,739,49,285,184,221
25647,847,91,357,286,113
25649,1201,65,767,180,189
25650,307,29,161,79,38
25651,516,164,278,66,8
25652,916,31,529,221,135
25653,250,28,156,26,40
25654,189,43,112,31,3
25661,4915,442,2366,1073,1034
25666,686,89,447,72,78
25669,812,126,486,131,69
25670,4399,377,2506,916,600
25671,953,97,524,245,87
25672,285,12,217,24,32
25674,2062,195,1277,305,285
25676,987,105,582,162,138
25678,1223,131,732,159,201
25688,255,40,173,15,27
25690,262,24,148,50,40
25692,710,121,401,82,106
25696,178,0,134,36,8
25699,124,30,72,11,11
25701,18184,951,5804,4565,6864
25702,6177,379,2893,1502,1403
25703,6529,197,1824,3470,1038
25704,12803,714,5822,3308,2959
25705,16522,554,5831,3686,6451
25801,26983,1397,12025,6261,7300
25810,308,70,238,0,0
25811,142,0,93,26,23
25812,1364,128,816,192,228
25813,6266,500,3222,1186,1358
25817,634,57,328,98,151
25818,165,0,74,33,58
25820,303,37,202,50,14
25823,1938,116,1255,367,200
25825,1948,76,972,381,519
25826,206,0,192,0,14
25827,2054,191,1029,272,562
25831,1092,78,693,190,131
25832,3584,60,1369,810,1345
25836,515,0,367,148,0
25837,206,0,206,0,0
25839,385,39,242,58,46
25840,6333,307,2912,938,2176
25841,387,24,173,76,114
25843,712,16,379,61,256
25844,985,71,622,146,146
25845,763,59,482,171,51
25846,258,17,195,24,22
25848,237,49,120,30,38
25849,566,29,327,129,81
25853,0,0,0,0,0
25854,820,40,462,172,146
25855,247,52,80,71,44
25857,177,0,99,66,12
25862,81,12,29,0,40
25864,189,27,107,30,25
25865,995,32,632,167,164
25868,221,12,127,34,48
25870,46,0,34,12,0
25871,461,24,327,87,23
25873,482,40,288,61,93
25875,394,47,174,82,91
25876,67,0,27,8,32
25878,621,0,392,169,60
25879,592,88,421,60,23
25880,5116,359,2700,1132,925
25882,1703,28,768,466,441
25901,8719,775,4526,1609,1809
25902,62,0,28,34,0
25904,303,12,190,36,65
25906,214,0,152,52,10
25907,58,11,26,10,11
25908,76,0,53,23,0
25911,18,0,18,0,0
25913,219,23,131,41,24
25915,254,52,155,33,14
25916,186,0,148,38,0
25917,1536,41,1131,264,100
25918,3225,212,1622,661,730
25920,112,0,64,15,33
25921,1618,207,945,284,182
25922,228,21,137,23,47
25928,328,9,235,66,18
25932,113,0,89,24,0
25936,75,30,37,0,8
25938,1039,96,519,225,199
25942,291,19,251,0,21
25951,4793,455,2538,923,877
25958,525,88,329,41,67
25962,2933,197,1688,550,498
25969,802,92,367,201,142
25971,742,17,164,225,336
25972,165,46,92,11,16
25976,2323,210,1278,432,403
25977,94,0,58,36,0
25978,525,6,373,114,32
25979,638,66,308,132,132
25981,524,42,372,61,49
25984,1405,107,898,192,208
25985,228,53,135,30,10
25989,345,22,176,54,93
26003,34054,1104,13403,7886,11661
26030,447,21,308,72,46
26031,1321,30,675,359,257
26032,1020,15,206,657,142
26033,2156,76,1252,370,458
26034,3574,159,1992,723,700
26035,2038,64,1218,246,510
26036,339,0,200,38,101
26037,5358,255,2296,1445,1362
26038,2321,69,743,531,978
26039,668,31,387,126,124
26040,1497,82,921,259,235
26041,12795,365,7158,2726,2546
26047,4882,373,2441,959,1109
26050,1197,107,757,218,115
26055,1545,90,1128,178,149
26056,206,0,109,36,61
26059,1945,49,903,334,659
26060,1497,18,810,367,302
26062,17465,664,7943,3864,4994
26070,6578,386,2849,1467,1876
26074,1196,28,281,762,125
26075,336,15,173,96,52
26101,23343,1334,12011,5335,4663
26104,13021,425,5562,3165,3869
26105,9596,188,3216,2559,3633
26133,1135,94,550,281,210
26134,824,35,433,181,175
26136,652,103,363,96,90
26137,504,114,300,77,13
26138,128,6,77,30,15
26141,314,30,113,157,14
26142,1900,33,953,539,375
26143,3473,282,1957,788,446
26146,791,63,467,196,65
26147,1582,122,870,228,362
26148,268,59,166,43,0
26149,1975,67,1198,399,311
26150,4785,201,1775,1238,1571
26151,444,31,205,107,101
26152,107,0,96,11,0
26155,6505,288,3467,1434,1316
26159,2345,85,1354,495,411
26160,846,5,453,226,162
26161,225,7,196,15,7
26164,6371,371,3254,1128,1618
26167,715,51,448,70,146
26169,463,11,303,94,55
26170,4733,225,2648,977,883
26175,2828,106,1459,603,660
26178,355,28,200,46,81
26180,1690,154,875,365,296
26181,5177,153,2103,1406,1515
26184,1605,33,676,646,250
26187,5218,118,1967,1314,1819
26201,16333,913,8678,3272,3470
26202,501,13,249,93,146
26203,26,7,0,0,19
26205,2327,206,1319,275,527
26206,2428,202,1715,347,164
26208,707,106,413,98,90
26209,111,4,22,40,45
26215,124,42,7,39,36
26217,225,38,113,51,23
26218,2168,155,1465,195,353
26222,418,86,232,88,12
26224,224,17,122,37,48
26228,18,0,18,0,0
26230,108,0,95,13,0
26234,867,58,546,88,175
26236,89,0,89,0,0
26237,394,45,232,95,22
26238,743,22,539,90,92
26241,11937,752,5669,2106,3410
26250,4271,353,2626,661,631
26253,2544,202,1475,316,551
26254,308,30,125,7,146
26257,702,31,479,91,101
26259,117,56,51,0,10
26260,1020,48,485,198,289
26261,2074,105,1316,365,288
26263,254,0,170,0,84
26264,604,76,321,114,93
26266,60,0,42,18,0
26267,291,26,138,45,82
26268,45,12,25,8,0
26269,839,26,472,167,174
26270,522,21,343,57,101
26271,258,10,165,51,32
26273,1621,290,978,257,96
26275,512,64,355,79,14
26276,192,12,115,15,50
26278,454,42,346,22,44
26280,1497,218,981,105,193
26282,14,0,0,14,0
26283,1387,34,688,391,274
26285,389,0,352,26,11
26287,2448,92,1446,528,382
26288,2960,346,1650,587,377
26291,75,0,32,17,26
26292,688,56,455,105,72
26293,459,58,246,78,77
26294,791,84,543,44,120
26296,124,0,113,11,0
26298,82,12,40,22,8
26301,23578,1108,11403,5683,5384
26320,521,14,391,57,59
26321,361,0,163,55,143
26323,375,16,208,115,36
26325,234,36,119,52,27
26327,46,0,46,0,0
26330,11438,336,3715,2554,4833
26335,1048,46,662,169,171
26337,1020,129,648,96,147
26338,676,35,472,118,51
26339,209,16,47,112,34
26342,261,26,126,74,35
26343,117,8,82,7,20
26346,907,35,650,141,81
26347,1745,74,924,336,411
26348,67,0,51,16,0
26349,78,0,58,0,20
26351,4342,246,1873,1352,871
26354,8777,492,4580,1685,2020
26361,243,54,56,79,54
26362,2557,222,1385,421,529
26366,36,0,36,0,0
26369,465,27,355,70,13
26372,622,25,318,111,168
26374,910,15,526,225,144
26376,468,9,411,38,10
26377,493,54,313,50,76
26378,3358,110,1694,727,827
26384,658,104,325,128,101
26385,2934,175,1411,660,688
26386,1778,128,993,364,293
26404,398,60,223,66,49
26405,872,12,464,199,197
26408,2315,83,903,514,815
26410,883,73,588,52,170
26411,634,23,435,130,46
26412,632,53,487,24,68
26415,3325,246,1937,641,501
26416,6393,287,2981,1505,1620
26419,938,69,535,210,124
26421,159,24,82,27,26
26422,419,74,204,74,67
26424,188,36,152,0,0
26425,1088,41,916,62,69
26426,6043,365,3217,1135,1326
26430,462,34,225,124,79
26431,4525,206,2381,888,1050
26435,158,44,79,23,12
26436,112,0,95,8,9
26437,490,43,358,44,45
26438,156,0,125,31,0
26440,973,53,626,183,111
26443,235,0,105,99,31
26444,2990,231,1894,390,475
26447,1199,131,717,184,167
26448,896,56,645,119,76
26451,630,15,306,152,157
26452,7094,322,4046,1376,1350
26456,2888,306,1363,583,636
26501,17315,664,6328,4028,6295
26505,34724,609,7988,13716,12411
26508,26128,947,8747,5376,11058
26519,1625,136,966,311,212
26520,758,42,345,68,303
26521,177,2,156,5,14
26525,6559,379,3646,1355,1179
26534,1793,45,1064,484,200
26537,4307,377,2331,755,844
26541,2176,10,1269,492,405
26542,1934,134,1119,369,312
26543,153,0,36,78,39
26547,1654,91,949,213,401
26554,33754,1153,13902,8356,10343
26559,960,9,416,272,263
26560,199,0,162,0,37
26562,461,31,300,78,52
26563,446,35,255,126,30
26568,531,29,294,61,147
26570,3207,197,1909,634,467
26571,1790,105,984,397,304
26572,284,0,240,44,0
26574,452,23,293,73,63
26575,731,53,413,212,53
26576,200,0,113,70,17
26581,699,60,539,43,57
26582,3824,240,2161,712,711
26585,427,38,291,68,30
26586,158,21,137,0,0
26587,232,19,109,44,60
26588,2128,118,1147,354,509
26590,489,0,283,93,113
26591,937,99,385,216,237
26601,4027,277,2505,596,649
26610,828,42,588,138,60
26611,144,0,94,50,0
26615,274,11,222,15,26
26617,150,0,114,0,36
26619,273,0,223,20,30
26621,638,74,376,158,30
26623,1039,49,644,132,214
26624,2200,229,1204,415,352
26627,190,0,102,40,48
26629,241,71,104,0,66
26631,330,54,246,30,0
26636,364,44,212,43,65
26638,127,41,55,0,31
26651,8046,522,4093,1663,1768
26656,365,22,246,46,51
26660,299,11,155,73,60
26662,1059,47,448,275,289
26676,366,14,249,71,32
26678,971,43,537,138,253
26679,1413,95,855,181,282
26680,200,7,149,44,0
26681,1146,0,657,314,175
26684,92,0,78,0,14
26690,508,41,291,106,70
26691,314,33,220,44,17
26704,4514,444,2974,692,404
26705,697,25,366,134,172
26707,286,15,241,13,17
26710,1986,64,1234,379,309
26711,1807,110,872,414,411
26714,258,11,186,28,33
26716,643,87,308,166,82
26717,790,50,619,71,50
26719,2303,105,1145,507,546
26720,90,0,84,6,0
26722,668,38,510,45,75
26726,10531,347,5926,2554,1704
26731,197,21,145,7,24
26739,600,43,430,75,52
26743,1321,18,857,220,226
26750,571,68,389,81,33
26753,4577,175,2345,898,1159
26755,781,27,467,132,155
26757,5011,347,2733,910,1021
26761,429,20,357,15,37
26763,1406,58,720,473,155
26764,3042,284,1715,496,547
26767,364,0,219,69,76
26801,1052,144,526,51,331
26802,988,65,583,181,159
26804,745,137,477,85,46
26807,2266,243,1142,367,514
26808,804,16,575,61,152
26810,499,0,326,57,116
26812,1111,96,678,156,181
26814,305,79,186,8,32
26815,585,65,299,103,118
26817,280,30,196,11,43
26818,693,57,372,144,120
26823,263,0,191,17,55
26833,1932,182,1064,317,369
26836,5237,663,3087,709,778
26845,497,16,246,105,130
26847,5247,441,2658,983,1165
26851,1717,103,1077,235,302
26852,640,37,449,79,75
26855,468,87,263,26,92
26865,123,0,94,15,14
26866,600,76,361,47,116
26884,483,30,270,71,112
27006,11037,242,3411,2352,5032
27007,1797,82,896,385,434
27009,1890,37,688,401,764
27011,4383,264,2152,1088,879
27012,19952,563,4828,4337,10224
27013,4837,223,2124,1310,1180
27014,552,32,259,170,91
27016,1388,108,733,271,276
27017,6950,936,2852,1656,1506
27018,6030,481,2782,1642,1125
27019,3220,172,1575,642,831
27020,4712,389,2514,1030,779
27021,13823,716,6629,3246,3232
27022,1276,399,506,141,230
27023,10030,198,2698,2262,4872
27024,2290,340,1050,386,514
27025,9298,694,4540,2089,1975
27027,3509,412,1771,729,597
27028,20587,1374,9789,4895,4529
27030,28912,2739,12567,6730,6876
27040,8822,292,2653,2055,3822
27041,6231,521,2539,1409,1762
27042,549,37,368,81,63
27043,5511,510,2450,1193,1358
27045,7078,640,2538,1562,2338
27046,1629,277,752,305,295
27047,842,86,367,242,147
27048,6905,542,3326,1769,1268
27050,3205,216,1329,656,1004
27051,6057,383,2837,1375,1462
27052,8123,361,4383,1967,1412
27053,2434,158,1149,383,744
27054,1777,108,726,629,314
27055,10807,905,5227,2199,2476
27101,15214,1151,5482,3605,4976
27103,28093,1544,8082,6492,11975
27104,23371,718,4196,4736,13721
27105,28838,2894,13245,7226,5473
27106,36279,2312,9248,7730,16989
27107,33552,3220,13911,8179,8242
27109,2450,0,886,1510,54
27110,2133,5,760,1344,24
27127,28563,1961,9469,7298,9835
27201,58,7,15,6,30
27203,16167,2069,7137,3928,3033
27205,25812,2041,11301,5878,6592
27207,2858,141,1033,875,809
27208,1485,96,797,226,366
27209,2997,533,1454,558,452
27212,1700,194,871,397,238
27214,7684,255,3039,1909,2481
27215,31769,1868,9976,8513,11412
27217,27722,2978,12672,7015,5057
27229,2415,176,1364,381,494
27231,1354,73,570,272,439
27233,2671,80,1426,605,560
27235,3433,100,847,764,1722
27239,7082,755,3507,1350,1470
27242,1552,164,812,355,221
27243,3417,126,1052,630,1609
27244,12418,423,3405,5262,3328
27248,3622,333,1683,945,661
27249,9840,536,3568,2704,3032
27252,2220,79,1113,576,452
27253,22607,2017,8745,5404,6441
27258,4890,448,1925,1261,1256
27260,17951,2957,8222,4604,2168
27262,18197,1465,6091,5008,5633
27263,16906,1515,7412,4143,3836
27265,38950,1610,11562,9616,16162
27278,19010,1277,5165,3813,8755
27281,2322,274,741,615,692
27282,13067,590,3111,3312,6054
27283,2337,78,1019,425,815
27284,40604,1944,13642,9147,15871
27288,18109,1725,8545,4392,3447
27291,1222,179,504,152,387
27292,30101,2940,14197,6427,6537
27295,29895,2517,13391,6448,7539
27298,7582,632,3304,1825,1821
27299,4147,451,1905,1008,783
27301,7225,385,2550,1687,2603
27302,22638,1001,7282,5988,8367
27305,1370,194,538,286,352
27306,5004,516,2442,930,1116
27310,5139,132,1206,863,2938
27311,2833,362,1403,619,449
27312,16819,366,3951,3471,9031
27313,5391,230,2557,1019,1585
27314,1002,40,525,270,167
27315,1757,216,782,437,322
27316,5395,765,2771,1037,822
27317,12287,635,6069,2593,2990
27320,30538,2019,14288,7556,6675
27325,4626,348,2343,801,1134
27326,2466,163,1311,483,509
27330,29558,2342,11104,7539,8573
27332,22528,1740,7463,6187,7138
27340,69,0,0,0,69
27341,4840,623,2460,927,830
27343,1543,159,778,205,401
27344,13689,2134,5759,3238,2558
27349,4203,199,1889,1172,943
27350,4939,387,2730,953,869
27355,2065,276,1017,481,291
27356,2691,246,1438,506,501
27357,5965,543,2384,1260,1778
27358,10918,359,2955,2071,5533
27360,35641,3045,16184,8602,7810
27370,11275,634,4921,3037,2683
27371,6797,247,2815,2118,1617
27376,6828,197,2094,1590,2947
27377,6163,203,2001,1647,2312
27379,4247,446,2000,1026,775
27401,17414,1056,5473,6729,4156
27403,18739,500,4188,7699,6352
27405,34669,3111,14826,9193,7539
27406,45000,2593,16860,12174,13373
27407,37931,2710,11852,10246,13123
27408,14561,333,2453,2982,8793
27409,13164,531,3835,3929,4869
27410,45038,1032,8328,10265,25413
27455,22895,564,5446,4547,12338
27501,15107,1286,6050,3809,3962
27502,25251,1060,3610,4579,16002
27503,5655,262,2583,1312,1498
27504,11463,1283,4855,2647,2678
27505,4530,254,2056,1089,1131
27507,1362,183,635,262,282
27508,1442,149,711,369,213
27509,4927,1415,1958,910,644
27510,12542,644,1712,2096,8090
27511,26858,2116,5424,4936,14382
27513,32915,929,4628,5387,21971
27514,27320,715,4503,8699,13403
27516,31215,926,4248,7216,18825
27517,19433,249,2235,2715,14234
27518,15835,361,1691,2334,11449
27519,34685,502,3939,3350,26894
27520,28798,1636,9180,8421,9561
27521,4786,400,1919,1366,1101
27522,9140,543,3811,2048,2738
27523,8201,112,1542,1749,4798
27524,9660,1082,4126,1768,2684
27525,11120,852,4481,2600,3187
27526,31741,1216,9319,7337,13869
27527,14045,545,4223,2841,6436
27529,34674,1249,11555,9382,12488
27530,30757,2051,11780,8702,8224
27531,478,15,158,259,46
27534,25581,1752,8397,7826,7606
27536,12267,1617,6193,2434,2023
27537,19308,1924,9845,3917,3622
27539,15220,626,2880,2647,9067
27540,23412,519,4266,4498,14129
27541,3059,218,1071,764,1006
27542,7121,628,3535,1711,1247
27544,3435,231,1614,677,913
27545,18364,1536,5234,4649,6945
27546,16249,587,6463,5074,4125
27549,19599,1542,8076,5276,4705
27551,1504,58,689,301,456
27553,2060,153,1006,567,334
27555,483,44,237,102,100
27556,156,5,123,22,6
27557,5223,178,2937,1196,912
27559,1780,62,663,475,580
27560,20997,509,2636,3610,14242
27562,1206,38,429,243,496
27563,4108,197,2247,823,841
27565,20203,1582,8960,4662,4999
27568,440,41,155,105,139
27569,5963,434,2774,1546,1209
27571,3948,153,830,888,2077
27572,5883,211,2486,1231,1955
27573,8734,1004,4209,1829,1692
27574,10877,618,4737,2972,2550
27576,12435,1674,5139,2736,2886
27577,19156,2243,8352,4245,4316
27581,3927,290,1600,1140,897
27582,121,7,65,21,28
27583,5304,316,2412,1254,1322
27587,43339,1214,9164,9047,23914
27589,6617,800,3346,1456,1015
27591,14471,907,5318,3678,4568
27592,11556,600,3571,2923,4462
27596,12706,492,4448,3177,4589
27597,16900,1702,6670,3903,4625
27601,8256,646,2801,2255,2554
27603,40208,2535,10546,10416,16711
27604,34044,3002,9338,8430,13274
27605,4378,69,534,693,3082
27606,39230,1490,7128,11699,18913
27607,24659,885,3677,10012,10085
27608,9072,188,899,856,7129
27609,26115,1142,4837,5189,14947
27610,53661,4819,19140,14646,15056
27612,30425,922,4108,4889,20506
27613,33766,378,3995,6057,23336
27614,24073,503,3177,4241,16152
27615,34425,1128,5114,6378,21805
27616,35694,2408,8807,8120,16359
27617,13927,112,1576,2605,9634
27701,17298,2305,5438,2630,6925
27703,35077,3703,9639,7883,13852
27704,26087,2449,9403,5166,9069
27705,41805,2993,8292,10365,20155
27707,39379,3101,8880,8461,18937
27709,817,39,102,170,506
27712,16156,539,3875,3416,8326
27713,39873,1334,5443,7164,25932
27801,15393,1286,8011,3469,2627
27803,14865,1097,6247,3225,4296
27804,22885,1209,8449,6251,6976
27805,3157,313,1595,795,454
27806,2171,97,1218,510,346
27807,5031,544,2625,1011,851
27808,1590,82,653,358,497
27809,3574,312,1707,682,873
27810,3457,296,1745,722,694
27812,2104,206,879,410,609
27813,466,36,263,91,76
27814,1691,20,814,421,436
27816,1710,203,841,369,297
27817,5574,307,2385,1307,1575
27818,897,22,347,231,297
27819,216,28,107,49,32
27820,2118,127,1102,553,336
27821,202,18,128,8,48
27822,6145,320,3112,1462,1251
27823,6541,678,3635,1574,654
27824,1589,334,585,451,219
27825,56,3,45,6,2
27826,1231,42,901,210,78
27827,22,0,11,9,2
27828,6404,426,2364,1817,1797
27829,1333,74,667,308,284
27830,3857,104,1865,976,912
27831,2809,304,1651,496,358
27832,2353,244,1131,489,489
27834,41827,2739,13873,12259,12956
27837,4692,294,1337,1779,1282
27839,3109,275,1819,534,481
27840,425,59,206,96,64
27841,33,0,9,21,3
27842,1210,39,401,317,453
27843,1222,197,704,145,176
27844,2400,383,1191,411,415
27845,2327,170,1131,491,535
27846,2447,184,907,550,806
27847,560,66,373,46,75
27849,1240,103,695,293,149
27850,5700,264,2512,1150,1774
27851,4544,579,2357,752,856
27852,2485,260,1230,488,507
27853,223,21,69,91,42
27855,4759,244,1789,1724,1002
27856,13636,928,6273,2747,3688
27857,916,88,452,293,83
27858,49815,1499,10826,20520,16970
27860,1261,138,429,368,326
27861,67,12,28,24,3
27862,600,53,259,133,155
27863,8975,595,3498,2135,2747
27864,3591,292,1877,849,573
27865,2024,133,716,633,542
27866,580,20,395,84,81
27869,1750,148,1151,177,274
27870,20085,1672,9321,4045,5047
27871,3577,344,1778,751,704
27872,361,46,229,54,32
27873,412,33,208,66,105
27874,3102,264,1767,671,400
27875,505,0,311,124,70
27876,1157,93,536,290,238
27878,1504,161,704,418,221
27879,204,17,90,61,36
27880,2410,244,957,599,610
27881,59,10,42,3,4
27882,5542,573,2507,1182,1280
27883,2545,273,1194,497,581
27884,937,34,429,217,257
27885,802,88,406,135,173
27886,16861,2123,7249,4214,3275
27888,1917,291,918,357,351
27889,21042,1710,8456,5062,5814
